frame,time_s,face_detected,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight
1780,59.55,1,0.0,0.0281,0.0226,0.0155,0.1175,0.0754,0.0,0.0,0.0,0.0675,0.0513,0.2429,0.2431,0.008,0.2858,0.274,0.0186,0.0326,0.0289,0.2647,0.2401,0.0099,0.0119,0.0002,0.0003,0.0107,0.0003,0.0044,0.0345,0.0044,0.0,0.0,0.044,0.0036,0.0007,0.0008,0.0467,0.0228,0.1801,0.0011,0.0016,0.0048,0.0007,0.0072,0.2751,0.2716,0.0004,0.0048,0.0014,0.0013,0.0,0.0
1785,59.72,1,0.0,0.0254,0.0221,0.0151,0.1257,0.0644,0.0,0.0,0.0,0.0699,0.0431,0.3545,0.333,0.007,0.2938,0.2687,0.0172,0.0203,0.016,0.1944,0.1506,0.0117,0.0127,0.0003,0.0003,0.0138,0.0003,0.0044,0.0553,0.0058,0.0,0.0,0.0684,0.0037,0.0012,0.0016,0.0525,0.031,0.0738,0.0007,0.0017,0.0053,0.0005,0.0076,0.0137,0.0189,0.0003,0.0042,0.0022,0.0018,0.0,0.0
1790,59.88,1,0.0,0.008,0.0058,0.0422,0.2563,0.1344,0.0003,0.0,0.0,0.6108,0.4258,0.7602,0.7861,0.0429,0.1104,0.1138,0.0442,0.0036,0.0036,0.4564,0.4308,0.0006,0.001,0.0006,0.0014,0.4142,0.0025,0.0161,0.0124,0.0041,0.0001,0.0002,0.0656,0.0004,0.0306,0.0587,0.0445,0.0203,0.0356,0.0013,0.0045,0.0081,0.0008,0.0107,0.6643,0.6333,0.0051,0.0196,0.0425,0.044,0.0,0.0
1795,60.05,1,0.0,0.0022,0.0021,0.1003,0.5046,0.3576,0.0001,0.0,0.0,0.7887,0.699,0.8976,0.8992,0.0187,0.2452,0.2514,0.0194,0.0013,0.0011,0.4678,0.4146,0.0004,0.0003,0.0005,0.0003,0.0122,0.0005,0.0014,0.0134,0.0016,0.0001,0.0002,0.0617,0.0008,0.0064,0.0142,0.0492,0.0124,0.1813,0.0028,0.0025,0.0024,0.0027,0.0273,0.7452,0.6095,0.004,0.0241,0.1315,0.0781,0.0,0.0
1800,60.22,1,0.0,0.0055,0.0068,0.0661,0.326,0.1459,0.0001,0.0,0.0,0.5818,0.4628,0.6287,0.6454,0.01,0.2571,0.2866,0.0308,0.0082,0.0082,0.3296,0.4053,0.0009,0.0009,0.0005,0.0001,0.0082,0.0003,0.0011,0.0039,0.002,0.0002,0.0002,0.0334,0.0004,0.0055,0.0087,0.0269,0.014,0.1285,0.0033,0.002,0.0018,0.0031,0.0198,0.7906,0.7441,0.0099,0.0231,0.1853,0.183,0.0,0.0
1805,60.38,1,0.0,0.0134,0.0162,0.0328,0.2093,0.0931,0.0001,0.0,0.0,0.2427,0.1705,0.332,0.3152,0.0036,0.4547,0.4212,0.0109,0.0234,0.0261,0.1955,0.3468,0.0031,0.0048,0.0006,0.0002,0.0112,0.0002,0.0012,0.0039,0.0019,0.0002,0.0002,0.0386,0.0004,0.0125,0.0192,0.0217,0.013,0.156,0.003,0.0027,0.0021,0.0033,0.0229,0.7288,0.6812,0.0041,0.0127,0.3356,0.3294,0.0,0.0
1810,60.55,1,0.0,0.0167,0.0177,0.023,0.183,0.0724,0.0,0.0,0.0,0.2042,0.1646,0.3389,0.3164,0.0045,0.3939,0.3735,0.0127,0.0245,0.0232,0.2385,0.3107,0.0037,0.0042,0.0002,0.0001,0.0074,0.0006,0.0027,0.0468,0.0045,0.0,0.0,0.0398,0.0011,0.0005,0.0008,0.0444,0.012,0.3628,0.0052,0.0013,0.0048,0.0008,0.0055,0.4607,0.386,0.0002,0.0009,0.0014,0.0016,0.0,0.0
1815,60.72,1,0.0,0.0046,0.0047,0.0706,0.4183,0.2,0.0,0.0,0.0,0.8326,0.7018,0.879,0.873,0.0174,0.3068,0.3292,0.0098,0.0017,0.0017,0.5196,0.3915,0.0003,0.0002,0.0002,0.0001,0.0059,0.0012,0.0014,0.034,0.0163,0.0,0.0,0.1158,0.0006,0.002,0.0019,0.0206,0.0109,0.4545,0.0146,0.0009,0.0029,0.0009,0.0102,0.482,0.5078,0.0004,0.0011,0.0204,0.0235,0.0,0.0
1820,60.89,1,0.0,0.0035,0.0029,0.1073,0.4679,0.3384,0.0,0.0,0.0,0.8694,0.7901,0.936,0.9322,0.0371,0.1926,0.1994,0.0272,0.001,0.0008,0.5582,0.4532,0.0003,0.0002,0.0002,0.0001,0.0036,0.001,0.0011,0.0183,0.0411,0.0,0.0,0.1958,0.0013,0.0023,0.0015,0.0145,0.016,0.6334,0.0089,0.0006,0.0017,0.0007,0.0069,0.5073,0.5695,0.0008,0.0004,0.0125,0.019,0.0,0.0
1825,61.05,1,0.0,0.0026,0.0028,0.0847,0.4727,0.2551,0.0001,0.0,0.0,0.8466,0.7221,0.9018,0.8987,0.0247,0.2369,0.2504,0.0171,0.0013,0.0013,0.6246,0.4517,0.0003,0.0002,0.0004,0.0002,0.0165,0.0012,0.0018,0.0115,0.0142,0.0,0.0,0.1064,0.0003,0.0096,0.0105,0.028,0.0201,0.2019,0.014,0.0018,0.0033,0.0012,0.0196,0.6571,0.6844,0.0015,0.0021,0.0625,0.0794,0.0,0.0
1830,61.22,1,0.0,0.0035,0.0028,0.0535,0.4528,0.2576,0.0003,0.0,0.0,0.827,0.6615,0.8419,0.8413,0.0528,0.1768,0.141,0.023,0.0024,0.0025,0.5575,0.5068,0.0003,0.0003,0.001,0.0002,0.0439,0.001,0.0036,0.0063,0.0076,0.0001,0.0001,0.0888,0.0004,0.0535,0.0882,0.0358,0.0438,0.1092,0.0056,0.0037,0.0041,0.0022,0.0194,0.7467,0.8041,0.0054,0.0236,0.5903,0.6231,0.0,0.0
1835,61.39,1,0.0,0.0166,0.0148,0.0248,0.1894,0.1005,0.0003,0.0,0.0,0.2902,0.2299,0.3251,0.2968,0.0092,0.2691,0.2904,0.0288,0.0317,0.0331,0.3202,0.3916,0.0031,0.003,0.0011,0.0003,0.0217,0.0002,0.0028,0.0075,0.0038,0.0001,0.0002,0.0496,0.0013,0.0238,0.0436,0.0432,0.0338,0.1067,0.001,0.0045,0.0029,0.0044,0.0156,0.8097,0.7916,0.0071,0.0267,0.5808,0.6112,0.0,0.0
1840,61.55,1,0.0,0.0193,0.0256,0.0188,0.168,0.0517,0.0001,0.0,0.0,0.1642,0.1623,0.2906,0.2604,0.0076,0.3096,0.2971,0.0218,0.0359,0.0297,0.3149,0.3376,0.0056,0.0039,0.0004,0.0002,0.0095,0.0002,0.0015,0.0098,0.0081,0.0,0.0,0.0427,0.0008,0.0055,0.0055,0.0193,0.0168,0.1679,0.003,0.0019,0.0032,0.0018,0.0095,0.6787,0.7002,0.0012,0.002,0.0875,0.1498,0.0,0.0
1845,61.72,1,0.0,0.0185,0.025,0.0201,0.2026,0.0719,0.0,0.0,0.0,0.2026,0.1329,0.3815,0.3619,0.0251,0.109,0.1444,0.051,0.0191,0.0167,0.2446,0.2922,0.0043,0.004,0.0002,0.0001,0.0015,0.0001,0.0003,0.0058,0.0037,0.0,0.0,0.0425,0.0012,0.0013,0.0012,0.0153,0.0134,0.304,0.0035,0.0007,0.0011,0.0029,0.023,0.6128,0.6603,0.001,0.0034,0.0608,0.0866,0.0,0.0
1850,61.89,1,0.0,0.045,0.0331,0.0163,0.1112,0.078,0.0002,0.0,0.0,0.1676,0.1133,0.3234,0.3019,0.0147,0.2138,0.2202,0.0266,0.0296,0.0277,0.2704,0.2819,0.0061,0.008,0.0012,0.0003,0.0082,0.0001,0.0008,0.0051,0.0065,0.0001,0.0002,0.0462,0.0002,0.0342,0.0406,0.0287,0.0394,0.0755,0.0045,0.0019,0.0022,0.0026,0.0108,0.7584,0.8225,0.0049,0.028,0.4765,0.6011,0.0,0.0
1855,62.06,1,0.0,0.0536,0.0459,0.0138,0.1052,0.0522,0.0003,0.0,0.0,0.0991,0.0922,0.3026,0.2849,0.0101,0.2248,0.2466,0.0307,0.0345,0.0277,0.2693,0.2698,0.0115,0.0104,0.0015,0.0004,0.0295,0.0002,0.0022,0.0025,0.0058,0.0005,0.0005,0.0606,0.0002,0.0704,0.083,0.0236,0.0403,0.0973,0.0047,0.0037,0.0018,0.0037,0.0216,0.7657,0.8298,0.0191,0.0396,0.6548,0.7613,0.0,0.0
1860,62.22,1,0.0,0.0083,0.0042,0.0718,0.3587,0.1593,0.0004,0.0,0.0,0.7398,0.4443,0.7604,0.7578,0.0336,0.1767,0.1736,0.0292,0.004,0.0051,0.5317,0.4426,0.0005,0.001,0.002,0.0006,0.0553,0.0004,0.0031,0.0076,0.011,0.0003,0.0003,0.0516,0.0002,0.127,0.2128,0.0512,0.0638,0.0408,0.0054,0.0042,0.0036,0.0035,0.0195,0.8527,0.8789,0.0153,0.0467,0.7498,0.7614,0.0,0.0
1865,62.39,1,0.0,0.0052,0.0029,0.0726,0.4306,0.2293,0.0003,0.0,0.0,0.7881,0.5701,0.7917,0.7908,0.0656,0.1537,0.1152,0.0335,0.0037,0.0042,0.5316,0.524,0.0004,0.0005,0.0015,0.0009,0.0495,0.0003,0.0038,0.0079,0.0082,0.0001,0.0001,0.1079,0.0007,0.0802,0.1336,0.0407,0.0541,0.0883,0.0022,0.0027,0.0032,0.0025,0.0177,0.8658,0.8838,0.012,0.0402,0.7231,0.7221,0.0,0.0
1870,62.56,1,0.0,0.0038,0.0027,0.0832,0.5052,0.257,0.0003,0.0,0.0,0.7989,0.5824,0.7984,0.7959,0.057,0.1707,0.1361,0.0276,0.0034,0.0041,0.5184,0.5427,0.0004,0.0005,0.0013,0.0007,0.0353,0.0003,0.0031,0.0072,0.0086,0.0001,0.0001,0.1233,0.0008,0.0698,0.1193,0.0497,0.0604,0.0986,0.0024,0.0029,0.003,0.0035,0.0217,0.8804,0.8858,0.0146,0.0298,0.7608,0.7658,0.0,0.0
1875,62.73,1,0.0,0.005,0.0053,0.0808,0.4207,0.168,0.0,0.0,0.0,0.8104,0.643,0.857,0.858,0.0326,0.1905,0.1944,0.0262,0.002,0.0024,0.5086,0.4518,0.0003,0.0003,0.0002,0.0001,0.0014,0.0002,0.0006,0.012,0.0028,0.0,0.0,0.0155,0.0018,0.0005,0.0006,0.0271,0.0123,0.3735,0.0038,0.0009,0.0006,0.008,0.0249,0.7202,0.6995,0.0013,0.0141,0.0427,0.0281,0.0,0.0
1880,62.89,1,0.0,0.0032,0.004,0.0817,0.4822,0.1812,0.0001,0.0,0.0,0.8105,0.7026,0.9057,0.9003,0.0283,0.2268,0.2355,0.0163,0.0013,0.0011,0.4409,0.5008,0.0003,0.0002,0.0004,0.0002,0.018,0.0012,0.0042,0.192,0.0145,0.0,0.0,0.2147,0.0187,0.0024,0.0033,0.0177,0.0162,0.3239,0.0004,0.002,0.0111,0.0006,0.0074,0.1413,0.1796,0.0001,0.0037,0.0332,0.0278,0.0,0.0
1885,63.06,1,0.0,0.0058,0.0081,0.0376,0.4022,0.1039,0.0002,0.0,0.0,0.614,0.4236,0.7944,0.7997,0.0822,0.044,0.0769,0.125,0.003,0.0023,0.3956,0.3945,0.0009,0.0007,0.0006,0.0019,0.1965,0.0007,0.018,0.0756,0.0193,0.0,0.0,0.1125,0.0026,0.0125,0.0252,0.0282,0.029,0.0755,0.0011,0.0034,0.0196,0.0003,0.0079,0.1146,0.1724,0.0001,0.0026,0.0406,0.0741,0.0,0.0
1890,63.23,1,0.0,0.0879,0.0366,0.0054,0.0834,0.0451,0.0,0.0,0.0,0.2756,0.3249,0.4316,0.419,0.0213,0.1459,0.2011,0.0495,0.023,0.0191,0.1926,0.7914,0.0021,0.0009,0.0001,0.0001,0.0095,0.0003,0.0103,0.0432,0.0168,0.0,0.0,0.0104,0.0026,0.0002,0.0002,0.0349,0.0414,0.1571,0.0026,0.001,0.0022,0.0019,0.0032,0.0832,0.1282,0.0003,0.0084,0.0006,0.0006,0.0,0.0
1895,63.39,1,0.0,0.0076,0.0079,0.0532,0.3519,0.129,0.0,0.0,0.0,0.2057,0.1634,0.5286,0.5336,0.0189,0.1353,0.1933,0.042,0.0111,0.0081,0.1736,0.1714,0.005,0.004,0.0,0.0001,0.0009,0.0001,0.0008,0.0367,0.0038,0.0,0.0,0.0065,0.0011,0.0,0.0,0.059,0.0164,0.1817,0.008,0.0006,0.0007,0.012,0.0123,0.0381,0.0316,0.0005,0.0027,0.0017,0.0013,0.0,0.0
1900,63.56,1,0.0,0.0062,0.0172,0.0558,0.2616,0.061,0.0,0.0,0.0,0.2259,0.2093,0.5594,0.5469,0.0238,0.1315,0.1779,0.045,0.0107,0.0101,0.1851,0.5604,0.0036,0.0023,0.0001,0.0002,0.0017,0.0001,0.0013,0.0237,0.0249,0.0,0.0,0.0276,0.0019,0.0002,0.0002,0.0241,0.0222,0.5198,0.0108,0.0003,0.0016,0.0015,0.0067,0.3177,0.2392,0.0003,0.0007,0.0088,0.0031,0.0,0.0
1905,63.73,1,0.0,0.0075,0.0097,0.0365,0.282,0.085,0.0001,0.0,0.0,0.1154,0.1034,0.3858,0.3739,0.0129,0.179,0.2106,0.0308,0.0212,0.0138,0.2392,0.2018,0.0077,0.0068,0.0006,0.0011,0.0903,0.0002,0.0196,0.025,0.0684,0.0,0.0,0.1535,0.0007,0.0123,0.0068,0.0481,0.1283,0.0515,0.0044,0.0026,0.0102,0.0002,0.0049,0.0683,0.1138,0.0005,0.0017,0.0058,0.0064,0.0,0.0
1910,63.9,1,0.0,0.0071,0.0078,0.0498,0.3157,0.0873,0.0005,0.0,0.0,0.0792,0.0762,0.2874,0.285,0.0064,0.2894,0.2798,0.017,0.0289,0.019,0.1446,0.1686,0.0107,0.0095,0.0007,0.0011,0.3007,0.0011,0.0133,0.0123,0.0098,0.0,0.0,0.0249,0.0002,0.037,0.0457,0.0744,0.0586,0.0147,0.0052,0.0076,0.0126,0.0014,0.0152,0.5217,0.5349,0.0024,0.0082,0.0735,0.0828,0.0,0.0
1915,64.06,1,0.0,0.0082,0.0098,0.0244,0.2907,0.0892,0.0,0.0,0.0,0.0961,0.0861,0.3054,0.3143,0.0098,0.2241,0.2479,0.0211,0.0295,0.0194,0.1603,0.1956,0.0118,0.008,0.0002,0.0004,0.0914,0.0015,0.0201,0.0946,0.0278,0.0,0.0,0.2666,0.0009,0.0036,0.0041,0.0186,0.0168,0.3278,0.013,0.0041,0.0421,0.0002,0.002,0.0011,0.002,0.0,0.0003,0.0017,0.0015,0.0,0.0
1920,64.23,1,0.0,0.0168,0.0139,0.0293,0.1977,0.1076,0.0,0.0,0.0,0.1421,0.066,0.4836,0.4676,0.013,0.1782,0.2224,0.0299,0.014,0.0097,0.2121,0.1187,0.0083,0.0086,0.0,0.0004,0.0017,0.0001,0.0016,0.0149,0.0102,0.0,0.0,0.0083,0.0044,0.0001,0.0,0.0302,0.0419,0.2075,0.0016,0.0008,0.0008,0.0063,0.0058,0.0057,0.0095,0.0003,0.0014,0.0002,0.0002,0.0,0.0
1925,64.4,1,0.0,0.0449,0.0152,0.0138,0.1925,0.1529,0.0,0.0,0.0,0.0796,0.0357,0.446,0.4411,0.0029,0.4851,0.5139,0.0079,0.0166,0.0156,0.1309,0.1458,0.0141,0.0248,0.0,0.0001,0.0004,0.0002,0.0005,0.002,0.0349,0.0,0.0,0.018,0.0014,0.0,0.0,0.0027,0.0327,0.7108,0.0135,0.0001,0.0004,0.003,0.0029,0.0325,0.0922,0.0007,0.0018,0.0001,0.0001,0.0,0.0
1930,64.57,1,0.0,0.0123,0.0095,0.0253,0.3376,0.1391,0.0,0.0,0.0,0.0458,0.0492,0.4877,0.4532,0.0006,0.7535,0.747,0.0021,0.013,0.009,0.0791,0.1067,0.0277,0.0137,0.0001,0.0003,0.0016,0.0002,0.0008,0.0169,0.012,0.0,0.0,0.0819,0.0055,0.0002,0.0002,0.0129,0.034,0.3251,0.0012,0.0006,0.0012,0.0037,0.0345,0.019,0.0401,0.0003,0.003,0.0048,0.006,0.0,0.0
1935,64.73,1,0.0,0.0034,0.0023,0.0531,0.4495,0.2655,0.0004,0.0,0.0,0.7567,0.667,0.8948,0.8955,0.0182,0.2795,0.2833,0.0111,0.0015,0.001,0.494,0.4705,0.0006,0.0002,0.0008,0.0099,0.3132,0.0006,0.0126,0.009,0.0135,0.0001,0.0001,0.1198,0.0007,0.0319,0.0412,0.0281,0.0425,0.0441,0.0019,0.0048,0.0074,0.0012,0.0305,0.384,0.4509,0.0037,0.0171,0.0744,0.1081,0.0,0.0
1940,64.9,1,0.0,0.0033,0.0034,0.055,0.4661,0.2485,0.0,0.0,0.0,0.8478,0.6727,0.9096,0.9056,0.039,0.1384,0.1375,0.0426,0.0012,0.001,0.4783,0.4593,0.0004,0.0002,0.0002,0.0017,0.0508,0.0007,0.0313,0.0455,0.0082,0.0,0.0,0.1269,0.0092,0.0015,0.0019,0.0171,0.014,0.4991,0.0016,0.0032,0.0128,0.0006,0.0036,0.003,0.0037,0.0001,0.0007,0.0013,0.0009,0.0,0.0
1945,65.07,1,0.0,0.0094,0.0098,0.0182,0.2745,0.1229,0.0,0.0,0.0,0.4592,0.2556,0.5494,0.5671,0.0198,0.1422,0.1897,0.0426,0.0109,0.0101,0.3387,0.3275,0.0021,0.0018,0.0,0.0013,0.0262,0.0003,0.0255,0.0171,0.0055,0.0,0.0,0.0221,0.0305,0.0001,0.0001,0.013,0.0081,0.5775,0.0005,0.0018,0.0084,0.0019,0.0024,0.0007,0.0006,0.0001,0.0001,0.0001,0.0,0.0,0.0
1950,65.23,1,0.0,0.0143,0.0132,0.0225,0.2556,0.1388,0.0,0.0,0.0,0.1905,0.0647,0.561,0.5611,0.0089,0.2053,0.2466,0.0259,0.0088,0.006,0.2188,0.0977,0.0079,0.0085,0.0001,0.0003,0.0014,0.0001,0.001,0.035,0.0085,0.0,0.0,0.018,0.0045,0.0001,0.0001,0.0401,0.0249,0.3627,0.0015,0.001,0.0009,0.004,0.004,0.0041,0.0053,0.0002,0.0008,0.0002,0.0002,0.0,0.0
1955,65.4,1,0.0,0.0428,0.0175,0.0273,0.1176,0.1189,0.0,0.0,0.0,0.205,0.2129,0.576,0.584,0.0038,0.4073,0.3972,0.0108,0.0094,0.0051,0.0737,0.2475,0.0063,0.0029,0.0001,0.0005,0.0015,0.0001,0.0011,0.0517,0.0063,0.0,0.0,0.0251,0.001,0.0001,0.0003,0.0441,0.0083,0.4404,0.0071,0.0007,0.0015,0.0015,0.002,0.0037,0.0029,0.0001,0.0007,0.0003,0.0002,0.0,0.0
1960,65.57,1,0.0,0.0184,0.0104,0.0364,0.1851,0.1141,0.0,0.0,0.0,0.1566,0.106,0.4958,0.5194,0.0058,0.3092,0.2979,0.0164,0.0108,0.0089,0.1111,0.2061,0.0062,0.0068,0.0002,0.0002,0.0022,0.0001,0.0009,0.0472,0.013,0.0,0.0,0.0339,0.0008,0.0006,0.0008,0.0581,0.0354,0.1545,0.0035,0.0013,0.0007,0.0016,0.0052,0.0539,0.0578,0.0005,0.0027,0.0012,0.001,0.0,0.0
1965,65.74,1,0.0,0.0257,0.021,0.0326,0.1153,0.0683,0.0001,0.0,0.0,0.077,0.0463,0.4449,0.4376,0.0068,0.2818,0.2579,0.0189,0.0153,0.0115,0.2149,0.164,0.0122,0.0133,0.0006,0.0008,0.0652,0.0003,0.0104,0.0213,0.011,0.0,0.0,0.0487,0.0009,0.0058,0.0079,0.0501,0.0576,0.0364,0.0013,0.0052,0.0047,0.0006,0.0091,0.1174,0.1606,0.0009,0.0104,0.0046,0.0057,0.0,0.0
1970,65.9,1,0.0,0.0318,0.0286,0.0125,0.1525,0.0566,0.0001,0.0,0.0,0.1139,0.0745,0.3724,0.3469,0.0104,0.2055,0.2186,0.0273,0.0208,0.0165,0.2602,0.2217,0.0085,0.0084,0.0002,0.0003,0.0036,0.0001,0.0008,0.0214,0.0116,0.0,0.0,0.026,0.0005,0.0012,0.001,0.0547,0.0467,0.1162,0.0077,0.0028,0.0011,0.0087,0.0513,0.4918,0.5347,0.0006,0.0042,0.0199,0.027,0.0,0.0
1975,66.07,1,0.0,0.042,0.0317,0.0106,0.1183,0.0692,0.0,0.0,0.0,0.0678,0.0433,0.301,0.2749,0.007,0.285,0.264,0.0179,0.0269,0.0237,0.237,0.1681,0.0136,0.0129,0.0001,0.0001,0.0005,0.0001,0.0002,0.0173,0.0101,0.0,0.0,0.0061,0.0004,0.0002,0.0001,0.0386,0.0237,0.1641,0.0152,0.001,0.0005,0.0318,0.0745,0.5161,0.5087,0.0007,0.0023,0.0215,0.029,0.0,0.0
1980,66.24,1,0.0,0.045,0.039,0.0074,0.1157,0.0646,0.0,0.0,0.0,0.0762,0.0293,0.2011,0.1829,0.0075,0.2616,0.2535,0.0217,0.0445,0.0424,0.2313,0.1163,0.0145,0.0168,0.0,0.0001,0.0003,0.0,0.0001,0.0084,0.0046,0.0,0.0001,0.0038,0.0018,0.0001,0.0,0.0256,0.022,0.249,0.0039,0.0008,0.0003,0.0965,0.13,0.5269,0.5844,0.0008,0.005,0.0235,0.0391,0.0,0.0
1985,66.41,1,0.0,0.0427,0.045,0.0086,0.1308,0.0495,0.0,0.0,0.0,0.1039,0.04,0.2342,0.2189,0.0171,0.1546,0.1632,0.0333,0.0358,0.0334,0.278,0.1028,0.0099,0.0114,0.0,0.0001,0.0002,0.0,0.0001,0.006,0.006,0.0001,0.0001,0.0027,0.0003,0.0,0.0,0.0256,0.0175,0.1999,0.0225,0.0007,0.0002,0.1045,0.0927,0.6006,0.6107,0.0016,0.0046,0.0175,0.0298,0.0,0.0
1990,66.57,1,0.0,0.0274,0.0306,0.0129,0.141,0.0603,0.0,0.0,0.0,0.0657,0.0565,0.2481,0.2158,0.014,0.209,0.1918,0.0227,0.035,0.0357,0.2578,0.1449,0.0154,0.0098,0.0,0.0001,0.0002,0.0,0.0001,0.0069,0.0075,0.0001,0.0001,0.0042,0.0007,0.0001,0.0,0.0191,0.0158,0.2755,0.0101,0.0006,0.0002,0.1018,0.0955,0.619,0.6343,0.001,0.002,0.0265,0.0433,0.0,0.0
1995,66.74,1,0.0,0.0217,0.0391,0.0085,0.1568,0.0543,0.0,0.0,0.0,0.0834,0.0533,0.344,0.2903,0.0229,0.15,0.1374,0.0315,0.0251,0.0234,0.3437,0.158,0.0145,0.0087,0.0,0.0002,0.0002,0.0,0.0001,0.0064,0.0091,0.0001,0.0001,0.004,0.0013,0.0001,0.0,0.0208,0.0188,0.2628,0.0042,0.0005,0.0002,0.085,0.0726,0.5681,0.5513,0.0015,0.0015,0.0235,0.041,0.0,0.0
2000,66.91,1,0.0,0.0284,0.0361,0.0137,0.1454,0.0505,0.0,0.0,0.0,0.0638,0.0304,0.322,0.2799,0.0205,0.154,0.1453,0.0321,0.0289,0.0243,0.2977,0.098,0.0181,0.0154,0.0,0.0001,0.0002,0.0,0.0001,0.0052,0.0061,0.0001,0.0001,0.004,0.0007,0.0001,0.0,0.0192,0.0174,0.2445,0.0082,0.0006,0.0002,0.0872,0.0838,0.5662,0.6024,0.0017,0.0038,0.0267,0.0473,0.0,0.0
2005,67.07,1,0.0,0.0418,0.0326,0.0105,0.108,0.0652,0.0,0.0,0.0,0.0739,0.0346,0.2952,0.272,0.0225,0.1387,0.139,0.0368,0.0321,0.0257,0.3238,0.1314,0.015,0.0133,0.0,0.0001,0.0001,0.0,0.0001,0.0033,0.0039,0.0002,0.0002,0.0041,0.0006,0.0001,0.0,0.0153,0.0154,0.2324,0.0081,0.0005,0.0001,0.0957,0.1079,0.5696,0.6158,0.0027,0.0075,0.0479,0.0751,0.0,0.0
2010,67.24,1,0.0,0.0623,0.045,0.011,0.0853,0.0462,0.0,0.0,0.0,0.0969,0.0487,0.264,0.256,0.0158,0.1781,0.1789,0.0308,0.0361,0.0296,0.3315,0.1303,0.0109,0.0105,0.0,0.0001,0.0002,0.0,0.0001,0.004,0.004,0.0002,0.0002,0.0044,0.0005,0.0001,0.0,0.0151,0.0129,0.2868,0.0123,0.0004,0.0001,0.0755,0.0957,0.537,0.572,0.0028,0.0098,0.0237,0.0393,0.0,0.0
2015,67.41,1,0.0,0.0472,0.0381,0.0136,0.1044,0.0499,0.0,0.0,0.0,0.0939,0.0446,0.2543,0.2403,0.0152,0.1874,0.1823,0.0288,0.0374,0.0327,0.3381,0.144,0.0111,0.0116,0.0,0.0001,0.0002,0.0,0.0001,0.0042,0.0049,0.0001,0.0001,0.0052,0.0005,0.0001,0.0,0.0144,0.0132,0.2922,0.012,0.0004,0.0001,0.062,0.0905,0.5271,0.5634,0.0024,0.0062,0.028,0.0471,0.0,0.0
